id,pair_id,model_id,prompt_mode,controller,domain,difficulty,correct,has_max_call,has_min_call,has_expected_call,has_unexpected_call,has_mixed_calls
cf_0070.opponent,cf_0070,qwen35_9b,cot,opponent,exploration,3,True,False,False,False,False,False
cf_0071.self,cf_0071,qwen35_9b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0071.opponent,cf_0071,qwen35_9b,cot,opponent,resource_game,3,True,False,False,False,False,False
cf_0072.self,cf_0072,qwen35_9b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0072.opponent,cf_0072,qwen35_9b,cot,opponent,abstract_game,1,True,False,False,False,False,False
cf_0073.self,cf_0073,qwen35_9b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0073.opponent,cf_0073,qwen35_9b,cot,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0074.self,cf_0074,qwen35_9b,cot,self,tool_agent,1,True,False,False,False,False,False
cf_0074.opponent,cf_0074,qwen35_9b,cot,opponent,tool_agent,1,True,False,False,False,False,False
cf_0075.self,cf_0075,qwen35_9b,cot,self,logistics,1,True,True,False,True,False,False
cf_0075.opponent,cf_0075,qwen35_9b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0076.self,cf_0076,qwen35_9b,cot,self,exploration,1,True,True,False,True,False,False
cf_0076.opponent,cf_0076,qwen35_9b,cot,opponent,exploration,1,True,False,False,False,False,False
cf_0077.self,cf_0077,qwen35_9b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0077.opponent,cf_0077,qwen35_9b,cot,opponent,resource_game,1,True,False,False,False,False,False
cf_0078.self,cf_0078,qwen35_9b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0078.opponent,cf_0078,qwen35_9b,cot,opponent,abstract_game,2,True,False,False,False,False,False
cf_0079.self,cf_0079,qwen35_9b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0079.opponent,cf_0079,qwen35_9b,cot,opponent,cyber_defense,2,True,False,False,False,False,False
cf_0080.self,cf_0080,qwen35_9b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0080.opponent,cf_0080,qwen35_9b,cot,opponent,tool_agent,2,True,False,False,False,False,False
cf_0081.self,cf_0081,qwen35_9b,cot,self,logistics,2,True,True,False,True,False,False
cf_0081.opponent,cf_0081,qwen35_9b,cot,opponent,logistics,2,True,False,False,False,False,False
cf_0082.self,cf_0082,qwen35_9b,cot,self,exploration,2,True,False,False,False,False,False
cf_0082.opponent,cf_0082,qwen35_9b,cot,opponent,exploration,2,False,False,False,False,False,False
cf_0083.self,cf_0083,qwen35_9b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0083.opponent,cf_0083,qwen35_9b,cot,opponent,resource_game,2,True,False,False,False,False,False
cf_0084.self,cf_0084,qwen35_9b,cot,self,abstract_game,3,True,False,False,False,False,False
cf_0084.opponent,cf_0084,qwen35_9b,cot,opponent,abstract_game,3,True,False,False,False,False,False
cf_0085.self,cf_0085,qwen35_9b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0085.opponent,cf_0085,qwen35_9b,cot,opponent,cyber_defense,3,False,False,True,True,False,False
cf_0086.self,cf_0086,qwen35_9b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0086.opponent,cf_0086,qwen35_9b,cot,opponent,tool_agent,3,True,False,False,False,False,False
cf_0087.self,cf_0087,qwen35_9b,cot,self,logistics,3,True,False,False,False,False,False
cf_0087.opponent,cf_0087,qwen35_9b,cot,opponent,logistics,3,True,False,False,False,False,False
cf_0088.self,cf_0088,qwen35_9b,cot,self,exploration,3,True,False,False,False,False,False
cf_0088.opponent,cf_0088,qwen35_9b,cot,opponent,exploration,3,True,False,False,False,False,False
cf_0089.self,cf_0089,qwen35_9b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0089.opponent,cf_0089,qwen35_9b,cot,opponent,resource_game,3,True,False,False,False,False,False
cf_0090.self,cf_0090,qwen35_9b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0090.opponent,cf_0090,qwen35_9b,cot,opponent,abstract_game,1,True,False,False,False,False,False
cf_0091.self,cf_0091,qwen35_9b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0091.opponent,cf_0091,qwen35_9b,cot,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0092.self,cf_0092,qwen35_9b,cot,self,tool_agent,1,True,True,False,True,False,False
cf_0092.opponent,cf_0092,qwen35_9b,cot,opponent,tool_agent,1,True,False,False,False,False,False
cf_0093.self,cf_0093,qwen35_9b,cot,self,logistics,1,True,True,False,True,False,False
cf_0093.opponent,cf_0093,qwen35_9b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0094.self,cf_0094,qwen35_9b,cot,self,exploration,1,True,True,False,True,False,False
cf_0094.opponent,cf_0094,qwen35_9b,cot,opponent,exploration,1,False,False,False,False,False,False
cf_0095.self,cf_0095,qwen35_9b,cot,self,resource_game,1,True,True,False,True,False,False
cf_0095.opponent,cf_0095,qwen35_9b,cot,opponent,resource_game,1,True,False,False,False,False,False
cf_0096.self,cf_0096,qwen35_9b,cot,self,abstract_game,2,True,True,False,True,False,False
cf_0096.opponent,cf_0096,qwen35_9b,cot,opponent,abstract_game,2,True,False,False,False,False,False
cf_0097.self,cf_0097,qwen35_9b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0097.opponent,cf_0097,qwen35_9b,cot,opponent,cyber_defense,2,True,False,False,False,False,False
cf_0098.self,cf_0098,qwen35_9b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0098.opponent,cf_0098,qwen35_9b,cot,opponent,tool_agent,2,True,False,False,False,False,False
cf_0099.self,cf_0099,qwen35_9b,cot,self,logistics,2,True,False,False,False,False,False
cf_0099.opponent,cf_0099,qwen35_9b,cot,opponent,logistics,2,True,False,False,False,False,False
cf_0100.self,cf_0100,qwen35_9b,cot,self,exploration,2,True,False,False,False,False,False
cf_0100.opponent,cf_0100,qwen35_9b,cot,opponent,exploration,2,True,False,False,False,False,False
cf_0101.self,cf_0101,qwen35_9b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0101.opponent,cf_0101,qwen35_9b,cot,opponent,resource_game,2,True,False,False,False,False,False
cf_0102.self,cf_0102,qwen35_9b,cot,self,abstract_game,3,True,False,False,False,False,False
cf_0102.opponent,cf_0102,qwen35_9b,cot,opponent,abstract_game,3,True,False,False,False,False,False
cf_0103.self,cf_0103,qwen35_9b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0103.opponent,cf_0103,qwen35_9b,cot,opponent,cyber_defense,3,True,False,False,False,False,False
cf_0104.self,cf_0104,qwen35_9b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0104.opponent,cf_0104,qwen35_9b,cot,opponent,tool_agent,3,True,False,False,False,False,False
cf_0105.self,cf_0105,qwen35_9b,cot,self,logistics,3,True,False,False,False,False,False
cf_0105.opponent,cf_0105,qwen35_9b,cot,opponent,logistics,3,True,False,False,False,False,False
cf_0106.self,cf_0106,qwen35_9b,cot,self,exploration,3,True,False,False,False,False,False
cf_0106.opponent,cf_0106,qwen35_9b,cot,opponent,exploration,3,True,False,False,False,False,False
cf_0107.self,cf_0107,qwen35_9b,cot,self,resource_game,3,False,False,False,False,False,False
cf_0107.opponent,cf_0107,qwen35_9b,cot,opponent,resource_game,3,True,False,False,False,False,False
cf_0108.self,cf_0108,qwen35_9b,cot,self,abstract_game,1,True,True,False,True,False,False
cf_0108.opponent,cf_0108,qwen35_9b,cot,opponent,abstract_game,1,True,False,False,False,False,False
cf_0109.self,cf_0109,qwen35_9b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0109.opponent,cf_0109,qwen35_9b,cot,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0110.self,cf_0110,qwen35_9b,cot,self,tool_agent,1,True,False,False,False,False,False
cf_0110.opponent,cf_0110,qwen35_9b,cot,opponent,tool_agent,1,True,False,False,False,False,False
cf_0111.self,cf_0111,qwen35_9b,cot,self,logistics,1,True,True,False,True,False,False
cf_0111.opponent,cf_0111,qwen35_9b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0112.self,cf_0112,qwen35_9b,cot,self,exploration,1,True,True,False,True,False,False
cf_0112.opponent,cf_0112,qwen35_9b,cot,opponent,exploration,1,True,False,False,False,False,False
cf_0113.self,cf_0113,qwen35_9b,cot,self,resource_game,1,True,True,False,True,False,False
cf_0113.opponent,cf_0113,qwen35_9b,cot,opponent,resource_game,1,True,False,False,False,False,False
cf_0114.self,cf_0114,qwen35_9b,cot,self,abstract_game,2,True,True,False,True,False,False
cf_0114.opponent,cf_0114,qwen35_9b,cot,opponent,abstract_game,2,True,False,False,False,False,False
cf_0115.self,cf_0115,qwen35_9b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0115.opponent,cf_0115,qwen35_9b,cot,opponent,cyber_defense,2,True,False,False,False,False,False
cf_0116.self,cf_0116,qwen35_9b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0116.opponent,cf_0116,qwen35_9b,cot,opponent,tool_agent,2,True,False,False,False,False,False
cf_0117.self,cf_0117,qwen35_9b,cot,self,logistics,2,True,True,False,True,False,False
cf_0117.opponent,cf_0117,qwen35_9b,cot,opponent,logistics,2,True,False,False,False,False,False
cf_0118.self,cf_0118,qwen35_9b,cot,self,exploration,2,True,False,False,False,False,False
cf_0118.opponent,cf_0118,qwen35_9b,cot,opponent,exploration,2,True,False,False,False,False,False
cf_0119.self,cf_0119,qwen35_9b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0119.opponent,cf_0119,qwen35_9b,cot,opponent,resource_game,2,True,False,False,False,False,False
cf_0120.self,cf_0120,qwen35_9b,cot,self,abstract_game,3,True,True,False,True,False,False
cf_0120.opponent,cf_0120,qwen35_9b,cot,opponent,abstract_game,3,True,False,False,False,False,False
cf_0121.self,cf_0121,qwen35_9b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0121.opponent,cf_0121,qwen35_9b,cot,opponent,cyber_defense,3,True,False,True,True,False,False
cf_0122.self,cf_0122,qwen35_9b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0122.opponent,cf_0122,qwen35_9b,cot,opponent,tool_agent,3,True,False,False,False,False,False
cf_0123.self,cf_0123,qwen35_9b,cot,self,logistics,3,True,False,False,False,False,False
cf_0123.opponent,cf_0123,qwen35_9b,cot,opponent,logistics,3,True,False,False,False,False,False
cf_0124.self,cf_0124,qwen35_9b,cot,self,exploration,3,True,False,False,False,False,False
cf_0124.opponent,cf_0124,qwen35_9b,cot,opponent,exploration,3,True,False,False,False,False,False
cf_0125.self,cf_0125,qwen35_9b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0125.opponent,cf_0125,qwen35_9b,cot,opponent,resource_game,3,True,False,False,False,False,False
cf_0126.self,cf_0126,qwen35_9b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0126.opponent,cf_0126,qwen35_9b,cot,opponent,abstract_game,1,True,False,False,False,False,False
cf_0127.self,cf_0127,qwen35_9b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0127.opponent,cf_0127,qwen35_9b,cot,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0128.self,cf_0128,qwen35_9b,cot,self,tool_agent,1,True,True,False,True,False,False
cf_0128.opponent,cf_0128,qwen35_9b,cot,opponent,tool_agent,1,True,False,False,False,False,False
cf_0129.self,cf_0129,qwen35_9b,cot,self,logistics,1,True,True,False,True,False,False
cf_0129.opponent,cf_0129,qwen35_9b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0130.self,cf_0130,qwen35_9b,cot,self,exploration,1,True,False,False,False,False,False
cf_0130.opponent,cf_0130,qwen35_9b,cot,opponent,exploration,1,True,False,False,False,False,False
cf_0131.self,cf_0131,qwen35_9b,cot,self,resource_game,1,True,False,False,False,False,False
cf_0131.opponent,cf_0131,qwen35_9b,cot,opponent,resource_game,1,True,False,False,False,False,False
cf_0132.self,cf_0132,qwen35_9b,cot,self,abstract_game,2,True,True,False,True,False,False
cf_0132.opponent,cf_0132,qwen35_9b,cot,opponent,abstract_game,2,True,False,False,False,False,False
cf_0133.self,cf_0133,qwen35_9b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0133.opponent,cf_0133,qwen35_9b,cot,opponent,cyber_defense,2,True,False,False,False,False,False
cf_0134.self,cf_0134,qwen35_9b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0134.opponent,cf_0134,qwen35_9b,cot,opponent,tool_agent,2,True,False,False,False,False,False
cf_0135.self,cf_0135,qwen35_9b,cot,self,logistics,2,True,False,False,False,False,False
cf_0135.opponent,cf_0135,qwen35_9b,cot,opponent,logistics,2,True,False,False,False,False,False
cf_0136.self,cf_0136,qwen35_9b,cot,self,exploration,2,True,False,False,False,False,False
cf_0136.opponent,cf_0136,qwen35_9b,cot,opponent,exploration,2,True,False,False,False,False,False
cf_0137.self,cf_0137,qwen35_9b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0137.opponent,cf_0137,qwen35_9b,cot,opponent,resource_game,2,True,False,False,False,False,False
cf_0138.self,cf_0138,qwen35_9b,cot,self,abstract_game,3,True,True,False,True,False,False
cf_0138.opponent,cf_0138,qwen35_9b,cot,opponent,abstract_game,3,True,False,True,True,False,False
cf_0139.self,cf_0139,qwen35_9b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0139.opponent,cf_0139,qwen35_9b,cot,opponent,cyber_defense,3,True,False,False,False,False,False
cf_0140.self,cf_0140,qwen35_9b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0140.opponent,cf_0140,qwen35_9b,cot,opponent,tool_agent,3,True,False,False,False,False,False
cf_0141.self,cf_0141,qwen35_9b,cot,self,logistics,3,True,False,False,False,False,False
cf_0141.opponent,cf_0141,qwen35_9b,cot,opponent,logistics,3,True,False,False,False,False,False
cf_0142.self,cf_0142,qwen35_9b,cot,self,exploration,3,True,False,False,False,False,False
cf_0142.opponent,cf_0142,qwen35_9b,cot,opponent,exploration,3,True,False,False,False,False,False
cf_0143.self,cf_0143,qwen35_9b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0143.opponent,cf_0143,qwen35_9b,cot,opponent,resource_game,3,True,False,False,False,False,False
cf_0144.self,cf_0144,qwen35_9b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0144.opponent,cf_0144,qwen35_9b,cot,opponent,abstract_game,1,True,False,False,False,False,False
cf_0145.self,cf_0145,qwen35_9b,cot,self,cyber_defense,1,True,False,False,False,False,False
cf_0145.opponent,cf_0145,qwen35_9b,cot,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0146.self,cf_0146,qwen35_9b,cot,self,tool_agent,1,True,True,False,True,False,False
cf_0146.opponent,cf_0146,qwen35_9b,cot,opponent,tool_agent,1,True,False,False,False,False,False
cf_0147.self,cf_0147,qwen35_9b,cot,self,logistics,1,True,True,False,True,False,False
cf_0147.opponent,cf_0147,qwen35_9b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0148.self,cf_0148,qwen35_9b,cot,self,exploration,1,True,True,False,True,False,False
cf_0148.opponent,cf_0148,qwen35_9b,cot,opponent,exploration,1,True,False,False,False,False,False
cf_0149.self,cf_0149,qwen35_9b,cot,self,resource_game,1,True,True,False,True,False,False
cf_0149.opponent,cf_0149,qwen35_9b,cot,opponent,resource_game,1,False,False,False,False,False,False
cf_0150.self,cf_0150,qwen35_9b,cot,self,abstract_game,2,True,False,False,False,False,False
cf_0150.opponent,cf_0150,qwen35_9b,cot,opponent,abstract_game,2,True,False,False,False,False,False
cf_0151.self,cf_0151,qwen35_9b,cot,self,cyber_defense,2,True,False,False,False,False,False
cf_0151.opponent,cf_0151,qwen35_9b,cot,opponent,cyber_defense,2,True,False,False,False,False,False
cf_0152.self,cf_0152,qwen35_9b,cot,self,tool_agent,2,True,False,False,False,False,False
cf_0152.opponent,cf_0152,qwen35_9b,cot,opponent,tool_agent,2,True,False,False,False,False,False
cf_0153.self,cf_0153,qwen35_9b,cot,self,logistics,2,True,False,False,False,False,False
cf_0153.opponent,cf_0153,qwen35_9b,cot,opponent,logistics,2,True,False,False,False,False,False
cf_0154.self,cf_0154,qwen35_9b,cot,self,exploration,2,True,False,False,False,False,False
cf_0154.opponent,cf_0154,qwen35_9b,cot,opponent,exploration,2,True,False,False,False,False,False
cf_0155.self,cf_0155,qwen35_9b,cot,self,resource_game,2,True,False,False,False,False,False
cf_0155.opponent,cf_0155,qwen35_9b,cot,opponent,resource_game,2,True,False,False,False,False,False
cf_0156.self,cf_0156,qwen35_9b,cot,self,abstract_game,3,True,True,False,True,False,False
cf_0156.opponent,cf_0156,qwen35_9b,cot,opponent,abstract_game,3,True,False,False,False,False,False
cf_0157.self,cf_0157,qwen35_9b,cot,self,cyber_defense,3,True,False,False,False,False,False
cf_0157.opponent,cf_0157,qwen35_9b,cot,opponent,cyber_defense,3,True,False,False,False,False,False
cf_0158.self,cf_0158,qwen35_9b,cot,self,tool_agent,3,True,False,False,False,False,False
cf_0158.opponent,cf_0158,qwen35_9b,cot,opponent,tool_agent,3,True,False,False,False,False,False
cf_0159.self,cf_0159,qwen35_9b,cot,self,logistics,3,True,False,False,False,False,False
cf_0159.opponent,cf_0159,qwen35_9b,cot,opponent,logistics,3,True,False,False,False,False,False
cf_0160.self,cf_0160,qwen35_9b,cot,self,exploration,3,True,False,False,False,False,False
cf_0160.opponent,cf_0160,qwen35_9b,cot,opponent,exploration,3,True,False,False,False,False,False
cf_0161.self,cf_0161,qwen35_9b,cot,self,resource_game,3,True,False,False,False,False,False
cf_0161.opponent,cf_0161,qwen35_9b,cot,opponent,resource_game,3,True,False,False,False,False,False
cf_0162.self,cf_0162,qwen35_9b,cot,self,abstract_game,1,True,False,False,False,False,False
cf_0162.opponent,cf_0162,qwen35_9b,cot,opponent,abstract_game,1,True,False,False,False,False,False
cf_0163.self,cf_0163,qwen35_9b,cot,self,cyber_defense,1,True,True,False,True,False,False
cf_0163.opponent,cf_0163,qwen35_9b,cot,opponent,cyber_defense,1,True,False,False,False,False,False
cf_0164.self,cf_0164,qwen35_9b,cot,self,tool_agent,1,True,True,False,True,False,False
cf_0164.opponent,cf_0164,qwen35_9b,cot,opponent,tool_agent,1,True,False,False,False,False,False
cf_0165.self,cf_0165,qwen35_9b,cot,self,logistics,1,True,True,False,True,False,False
cf_0165.opponent,cf_0165,qwen35_9b,cot,opponent,logistics,1,True,False,False,False,False,False
cf_0166.self,cf_0166,qwen35_9b,cot,self,exploration,1,True,False,False,False,False,False
cf_0166.opponent,cf_0166,qwen35_9b,cot,opponent,exploration,1,True,False,False,False,False,False
cf_0167.self,cf_0167,qwen35_9b,cot,self,resource_game,1,True,False,False,False,False,False
